English	英語
74774866	ああ、フランクは損したな
554084832	奴らは来ると思うか？
1189233292	フランクが来るって言ってる
2018112649	昔を思い出すな
1534366620	ああ、まだクソ暑いぜ
1060227886	どうやら奴を撃ったのは新婦だったらしい...
1496535863	あいつらの結婚式の日だってのに。見つけろって命令だぜ
921839085	まさかオハラ嬢があんなことするとはな...
996816712	どこかに隠れてるはずだ。目を皿にして探せ！
936095408	何か怪しいものを見たか？
201725294	いや、なんにも。花嫁はまだ捕まってないぜ、ヘヘ
117582150	あのクソアマ、本当に市長を撃ったのか？
1251047427	ああ、探し続けろ！ あの女はまだここにいるはずだ
540585923	ウェディングドレスを着てるんだ。簡単に見つかるはずだぜ
1353914458	まだ女は見つからない。目を光らせろ。
1028405653	事務室にあった古いショットガンで市長を撃ったんだ
1611919943	すげえな、大した女だ。殺すのが惜しいくらいだな
1854882121	オハラ嬢が逃亡中だぞ！ 目を見開いとけよ
1234296461	本当にヒギンズを撃ったのか？ すげえな...
7834109	赤毛に、血塗れのウェディングドレス...
467478339	見間違えるはずがねえ。見つけ次第撃て
966422218	あの女を見つけるんだ。ヒギンズが死んだんだぞ、クソが
1495710882	ああ、あの女につけを払わせてやる
2109723010	まったく、きれいに終わりそうにないな
1509985887	ああ、それは聞いたぜ
2068299874	プロに任せておけ
935803957	だからそう言ってるんだ
1861227825	誰にも言うなよ、いいな？
913637605	もう一人はどうするんだ？
856588734	結局は同じ事になるさ
315666041	ちょっと聞いてくれよ
566457308	いいけど、これからどうなる？
1884479842	心配するな。前にも見たことがある
1713338976	何を言ってるのか分からないぞ
713366497	見逃すなんて信じられないぜ
1175114786	それが違いなんだよ
721976027	へへ、そう言っただろ
1793134620	そんなはずないだろ？
211114732	信じろよ、相棒
1448045880	ああ、だがそんなの珍しくもないだろ
1439857118	いろんなことを聞くな
1207545225	時代が変わってるんだろうな
2134374463	そりゃ初耳だな
1303882750	ええと、なんの話だった？
939821502	上の空だった... ああ
1700226097	さっき言った通り...
1752769007	ああ、なんだったっけな...
1203340672	話を戻すけど...
1638297584	ここは通さねえぞ
20858982	ここには何もねえぞ！ 失せろ
1283621406	ここには用がないはずだ。さっさと失せろ
329956998	ここを通ろうとするのはやめておけ
816115036	誰も中には入れねえぞ
1046898035	下がれ。ここには何も見る物はねえよ
1359674749	問題があるのか？ 下がっろ
1644650277	何を見てるんだ？ 立ち去れ！
1671762905	この先は通れないぞ、分かったか？
1401596302	おい、この中に入りたいのか？ 残念だったな
1324966735	ここはカンパニーの土地だ。いいから帰れ
323072639	帰れ、田舎者ども
325318161	お前は客人のリストに入ってないぜ
829184181	市長はお忙しいんだ。後で来い
1378008774	予約がないようだな
1325910655	カンパニーの事業だ。下がってろ
1792941813	お前には用のない場所だ。立ち去れ
2129695484	下がれ、カンパニーの奴ら以外はお断りだ
148756671	ここからは出さねえぞ、クズが
1252027140	テントに戻ってろ、クソ野郎
918116182	おう、シフトの時間になったら呼んでやるよ
429496633	申し訳ないが、このエリアはお客様は立ち入り禁止だ
226362641	他のお客様と一緒にいてくれるか？
103925047	こっちはパーティー会場じゃねえぞ、わかったか？
1388549514	バカめ！
1272702855	話を聞いとくべきだったな！
289310448	バカな真似を！
694699618	させるかよ！
1513143384	おい、言っただろ！
562902742	待て、そんなはずない！
1637479896	おい、何が起こってるんだ？
1922583158	本気なのか？
860636713	いい加減にしろ、クソ野郎！
727299385	面白いつもりか！
1224334179	邪魔者がいたぞ！
650826372	...
1997656426	...
1279924784	...
297059346	...
1097800010	...
51774941	...
303976689	応援を呼んで！
968230554	増援が必要よ！
1324765054	増援が欲しいんだけど！
1950842680	早く来てよ！
803033645	こっちに増援を呼んで！
910372573	助けて！！
750660786	こっちよ、みんな！
2137109490	ちょっと問題が起こってるわ！
150216865	奴らがいるよ！
687331201	みんな！ あっち見て！
1628192905	みんな気をつけて！
1212667010	敵をぶっ飛ばしてやるよ、お前ら！
533416098	警報！
1694076772	増援！ 何を手間取ってるの？
1322718177	増援が来ない、ちくしょう！
1359916594	なんで肝心な時に増援が来ないの？
589974762	増援はどうなったのよ？
1739492578	増援は来ない！ ここまでね！
69094762	もう一人でも大丈夫そうね
1122722463	もう戻るわ。警戒を続けて
1923846337	終わったわ。じゃあまたね
72547641	仕事を続けて。こっちは戻るから
1981558385	じゃあ後は好きにして
417513070	問題が消え去ったみたい、なの？
1081805572	不審な奴はいない... 仕事に戻るか
1410422818	逃げられたわ... このことは黙っとかないと
557791051	見失った...
1252564015	腰抜けども、逃げたわね...
1496325374	油断しないで。奴らはまだ近くにいるわ
2031440142	奴らが何をしでかすか分かったもんじゃないわ
1258335784	奴らは戻ってくる。油断するんじゃないよ
693886545	終わっちゃいない... 油断しないで
1857679926	警戒して。奴らはまだいるわ
947066027	上から来るわ！気をつけて！
773920974	見て！ あの上よ！
300998087	頭上注意！ 奴らは上よ！
2120872620	そっちでいい気になってるの、腰抜け？
1948907794	ちょっと、卑怯だよ！
821966671	捕まえてやるから待ってなさい！
535224653	...！
669364225	...！
78993317	...！
1648510662	...！
2001466419	...！
191522791	...
663092135	...
945209431	...
1419953129	...
1473819595	...
220910532	...
441172027	...
1690804774	...
1781332867	...
80370395	...
27163129	...
2008979577	...
1619546593	...
1015881300	...
287174628	...
75947838	...!
97761716	...!
855908367	...
1383581403	...
1582753503	そんな！ 死んでるわ！
1123653080	死んでるわ！ くそっ！
28522107	くそ... 死んでる！
514691591	死んでる
565421932	死体よ！
1976862869	死んでるみたい... くそ...
752879568	こいつ仲間に殺されたのね
773545076	仲間にネズミが紛れ込んでるね！
245081361	殺されてる。裏切り者がいるの？
496165250	可哀想に！ 裏切り者に償わせてやるわ
1285274419	脱走者に殺されたんだわ
1567801637	死んでる... 裏切り者を見つけてやるわ！
1538985396	死体よ！ 誰かが裏切ったんだわ！
637204868	仲間にやられるなんて、くそっ
310264351	裏切り者の仕業だね
1214086642	仲間にネズミが紛れ込んでるね！
1520714975	なんだっての...？！
1190335874	ちょっと、なんなの！
1675332418	いい加減にしてよ！
411996161	この足跡はなんなの？
781267164	はあ？ これって足跡じゃない！
174058026	足跡を見つけたよ！
1391686785	地面に足跡...
648534757	誰かが足跡を残してるわ！
1090134590	はあ？ 明かりが消えた？
1379985351	はあ？ 風のせいかしら？
704577472	明かりを付け直さないと
82297582	おかしいわね。明かりが消えるなんて...
155367660	妙ね、明かりが消えたわ...
717732693	よくもやったわね！
1775872405	さあ、死にな！
788564859	報いを受けさせてやるわ！
240124663	後悔させてやるわ！
1354623734	よくも！
53832331	このろくでなし！
777989255	罠よ！
1424298890	気をつけて！ 罠を仕掛けられたわ！
1355884301	足下に気をつけて！
416890083	ヤバいわ！ クソでかいベアトラップよ！
46665410	罠ですって？ くそ野郎ども！
342919589	スナイパーよ！ 頭を下げて！
522719962	スナイパーがいるわ！
2074145047	気をつけて！ 近くにスナイパーが！
1056434976	うわっ！ 狙撃されてるわ！
1895324781	気をつけて！ スナイパーがいる！
40079327	あ、あれが悪魔ね！
895061345	どこから来たの？
1825490617	なんなの、この魔術は？
490464499	魔術？！ 間違いないわ！
580525605	なんて邪悪な術なの？！
282755783	悪魔の仕業だわ！
989422607	頭がどうかしちまったの？
534142352	どうしたっての？！
599122563	気でも触れた？
918740782	よくも裏切ったわね！
1140716429	下がってな、裏切り者！
2005213326	やめて！
685439085	頭がおかしくなったの？
35930169	この裏切り者！
420355946	よくもそんなことを！
1575205749	見つけたよ！
799367786	見つけた！
1530123667	動くんじゃないよ！
352135559	手を挙げな！
923813895	おい、あんた！
2102849944	その場から動くな！
1069257919	いたわ！
999578689	あんた！ そこに止まりな！
254817674	いたわね！
1813564096	くそ、見つかったわ！
83508213	フランクを探してるの？
1532706860	もう一匹いたわ！
357103085	死んで英雄にでもなりたいの？
1327925540	ビッグ・アンのために！
1930245158	このろくでなしめ、面倒事を起こすつもり？
190737901	ここはあたしたちの縄張りだ！
1655021040	厄介者が二匹いるわよ！
1497157122	結婚式をぶっ潰すつもり？！
478267494	今日は面倒事はやめてよ！
911311744	はあ？ あんたなんか招待してないよ！
1727539086	人殺しがいたよ！
1078940092	いたよ！ 人殺しだ！
1646249038	ヒギンズを殺したね！
538142315	まだいやがるよ！
421107369	まずい！ 奇襲よ！
1153548330	気をつけて！ 何か企んでるよ！
1676903211	ここは立ち入り禁止だよ！
1130198570	侵入者だ！ ねえ！
629361786	そこのあんた！ 不法侵入だよ！
757588247	ここは立ち入り禁止だよ！
1164463653	もう一匹いるわ！
2036630362	ガキがこんなとこで何してるの？！
402933650	ねえ、坊や！ そこに止まりなさい！
797504096	見つけたよ、クソガキ！
1802059020	フランクの言った通りね！
1423127020	手を挙げな！
341052416	待ちな！ この泥棒め！
1950647588	見つけたよ、ろくでなし！
962229844	はあ？！ どうやって逃げ出したんだ？！
90172133	逃亡者がいやがるよ！
182084477	逃がさないよ、坊や！
1900321037	ここは立ち入り禁止の区域だよ！
261030710	関係者以外は帰りな！
324871433	会社の秘密を盗みに来たのかい？！
2107549895	お前、カンパニーの者じゃないね！
272344768	あんたには多額の賞金がかかってるんだ！
1494490460	見て！ 生肉だよ！
563174000	永遠に閉じ込めてやるよ！
1636202382	誰もここは通さないよ！
1687065456	この地区は外出禁止だよ！
429992108	誰が逃がしやがったの？！
392599331	掘るのに疲れちゃった？！
1142734848	ここからは逃げられないよ！
2058003885	あんたの遠足はここまでだよ！
563141744	あんたを逃がしてやると思ってるの？！
1137920410	デヴィットがお前を殺せって！
1724949525	お客のリストに入ってないよ！
544625261	パーティーを台無しにされてたまるか！
1339131158	忍び込んだのか？
455603580	立ち入り禁止よ！
1785179457	くそっ、奴らだよ！
1604851240	クーパー一味だよ！
2030696735	あたしはやられないよ！
1270946047	わざわざ死ににやって来たの？！
984117056	見つけたよ、カウボーイ！
1436082882	クーパーだよ！ 急いで！
1621166818	あっちに大男がいるよ！
1595709291	ヘクター！ 奴がいるよ！
996922978	そこから動くんじゃないよ、お嬢さん
520380984	そこに止まりな、オハラ！
1034437573	あの悪徳医者野郎だ！
1814849382	マッコイがいるよ！
763446395	こっちだ！ 魔女がいるよ！
111322195	そこに止まりな、呪術女！
407469538	モローだ！
995851642	おい、坊や！ ここはあんたの来るとこじゃないよ！
1446291070	そこから動くんじゃないよ、坊や！
1997286731	くそ！ 執行官よ！
1736924114	執行官？！ 捕まってたはずじゃ？！
447181357	待ってよ... 後ろにいるのは誰？
1744777944	待って... 後ろに誰かいるの？
629612310	誰か近くにいる。気配がするわ...
2081350342	あたしに触れたら、撃つからね！
1085021774	痛っ！ なんなの？
88277665	ちょっと？！ 離れて！！
533726951	うわ！ こそこそするんじゃないよ！
1103717288	こんなとこに隠れてたんだね！
464067447	隠れたくらいで、賢くなったつもり？
157864457	隠れてるの？ 通用しないよ！
1031683945	あんな良さげな物が、なんでこんなとこに...？
293571649	きっと何か貴重な物が入ってるはず...
365720673	いい物見つけた...
1962993431	面白いね... 誰の落とし物？
1677762865	見つけた者勝ちよ！
1235277528	はあ？ あそこに何があるの？
957586585	でかい財布だね！
117011912	おっ？ いい物見つけ！
2133672857	あは... どれどれ
2131105379	あんた、大丈夫なの？
303774637	どうしたの、こんなとこで寝て？
601437564	起きなよ、あんた！
391515428	誰かこいつを気絶させたんだ！
252305833	起きなさい、この怠け者！
1520315910	大丈夫なの？
2126586263	裏切り者！ こいつに違いないわ
1909161177	どうやら、こいつが犯人ね
568649070	逃げ損なったってこと？
1600531337	こいつだったのね。そうだと思ってた！
327484984	裏切り者！ 気絶してるわ！
1155127176	こっちだよ、裏切り者を見つけた
599605479	あんただったのね！ 前から気に入らなかったんだ
1984096465	こんなところに！ ざまあ見ろだわ！
444468657	これで、こいつはもう危険じゃないわ
1364435435	こいつは後で始末してやる
66148450	この女の対処は後よ
1471995716	いい気味だわ、裏切り者め。しばらくここにいな
301805015	あんたの対処は後でするわ
120068481	しっかり縛ってやるわ！
2056311378	誰に縛られたの？
782512593	奴らに縛られたのね！
559367249	くそ、豚みたいに縛られちゃって！
1566878282	誰かに縛られちまったのね！
1705783842	卑怯者め、仲間を縛るなんて！
276402003	待って、今ほどいてやるわ
598695974	はあ？ どこに行ったの？
2092282829	え？ さっきまでいなかった？
2130714936	ええ、ちょっと目を離した隙に...
81298630	はあ？ さっきまでここにいなかった?
222160321	なんで男はあたしを置いてくの？
1231440652	もう、今度はどこ行ったのよ？
493360499	ねえ、あたしに面倒な仕事を押しつけないで！
296286439	笑えないよ... 隠れるのはやめて
877599471	なんだっての、気味が悪い...
2095817478	ねえ、起きなよ、この寝ぼすけ！
2085200119	よく寝た？ とっとと起きな！
1629890106	いたわね！ この怠け野郎！
1541838480	これでよしと
1587524749	縛った奴の顔は見た？
1512968475	何かあったわ！
400357968	はあ？
872496089	聞こえた？
1512246792	くそったれ！ 誰がやりやがったの？
810210413	女をからかうもんじゃないよ
464896526	銃声！ 何が起こってんの？
46871952	銃声よ！
1429347328	攻撃されてるわ！
968083639	なんてでかい爆音だったの！
774498188	ダイナマイト？ どうなってんの？
428948956	ダイナマイトを使われてる！ 気をつけて！
1923561638	はあ？ 誰なの？
1716641214	何か聞こえたよ！
575083274	姿を見せな！
1674523929	すぐに捕まえてやるからね！
1334312422	それで面白いことしてるつもり？
151279783	よし、そこまでよ！
1492793541	はあ？ 何かおかしい...
1438946274	変な音が...
1358746264	初めて聞く音だけど...？
683754922	あたし、何してるの？
1828598738	気にしなくていいね
1505163385	バカげてるわ
1006025375	隠れん坊のつもり？
1164573094	待ってなさい。捕まえてやるから...
299558125	どこかにいるはず...
631035378	ここにいるのは分かってるのよ
339452515	手加減はしないからね
1552986833	気絶してた...？ いや、誰かがいたはずよ！
1517437695	くそっ、頭が... 捕まえてやるからね！
1970926035	今に見てなよ...
1601189182	捕まえたらどうしてやろうか...
648970443	レディーに対して失礼じゃない！
774025025	いつまでも隠れられないからね
1537587768	出てきな、腰抜けが！
2133963949	何を意地になってるの？
4006806	いい歳して隠れん坊かい？
5573205	ちょっと、馬鹿な真似はその辺にしときな
2121149188	いいからもうあきらめな
1519623571	あたしをだませると思うな
776109187	ちょっと、退屈してきたわよ！
1171542764	いつまでも逃げられないよ
40374583	時間の無駄だから早くあきらめてよ...
278431273	いつまでも出てこないわけにはいかないよ
372639405	出てきな、チキン野郎
255397480	見つけたらどうしてやるか...
1513770214	絶対捕まえてやるからね
1162281689	この腰抜けめ...
4052396	あたしのことが怖いわけ？
1336973318	女を待たせるなんて、礼儀がなってないんじゃない？
2045956463	女とも戦えないほど自分に自信がないの？
1172847170	カウボーイごっこがしたいの、坊や？
1232002198	ハゲワシの餌にしてやるよ、ガキ
1786509530	根性だけはあるみたいだね
117686383	傷つけたりしないよ、約束する！
1177441163	逃げとくべきだったね
224694172	静かにしときゃ良かったのに！
1564626914	あたしらのお宝に近づくんじゃないよ！
1344683649	あたしらはビッグ・アン一味だ！ 逃げたほうがいいわよ！
267236721	カンパニーの女に喧嘩を売るなんてね
1139045779	私に見つかる前にフラッグストーンから出るべきよ
1313728608	教会の鐘から吊るし上げてやるわ
343351255	ああ、泥の中に隠れてればいいわ
104708902	なんて野郎なの、結婚式を台無しにするなんて
2108494088	ヒギンズの耳に入ったら、面倒なことになるわ！
1498495943	ヒギンズは甘くないわよ！
661342927	ヒギンズはそう簡単にあんたを逃がさないよ！
1381150478	派手に結婚式を吹っ飛ばしてくれたね！
329401955	生きて出られると思わないことね！
860976323	今日はいい日になりそうだったのに...
490179201	あたしもあんなのと結婚したくないけど、言い訳はなしよ！
622464132	ここはあたしらの縄張りよ。逃げなさい...
917893438	牧場はカンパニーがいただいたわ
2100439523	なんでそんなに意固地になってるの？
1287848403	ちょっと、これ以上面倒をかけないでよ
1919776286	フラッグストーンから来た連中だね？
1160121113	ここはデヴィット・カンパニーの私有地よ
1838429000	ここになんの用？ 破壊するつもり？
1665526397	汚い野蛮人ども、出てきな！
790672111	パパを痛めつけられたくないでしょ？
807179287	あら、フランクに気に入られそうね！
85462254	出てきて、坊や！ 噛んだりしないから
1988259407	パパの自慢の息子でしょ...
1785647156	出てきなさい、悪魔ども！
877661728	出てきて手を挙げなさい！
443529872	ここは法の支配する町よ！ あきらめな！
1589099088	法律があたしらの味方だ！
1010355266	隠れていても、アリゲーターの餌になるだけよ
950927763	ちょっと、せっかくの獲物を台無しにしないでよ
719572044	川で溺れ死にすればいいわ！
648019389	仲間はまだ預かってるのよ、覚えてる？
411701309	これはデヴィット・カンパニーの商売だよ！
1240217714	デヴィット・カンパニーの邪魔をしないでよ...
1564344763	時と場所が悪かったわね
744476612	あんたにはいい檻を用意してるわ！
905694226	嗅ぎ回るには危険な場所だよ！
292523126	上等な檻に入れてやるわ！
199043485	誰もクイーンズ・ネストからは出られないよ！
1228481770	撃たれたとしても、悪いのはあんたよ！
256714908	これはデヴィット・カンパニーの正式な商売だよ！
2104741658	この地区は立ち入り禁止だよ！
557211357	撃たれたとしても、悪いのはあんたよ！
1454907918	この鉱山があんたの墓場になるわ
124452350	フランクの警告通りだったね！
1057339553	ここから逃げられた奴はいないよ
407233368	あんたはもはやデヴィットの所有物だ
2814878	ここが終点だよ！
797965340	ずっと待ってたんだよ！
1500190365	汽車を待ってるなら、無駄だよ
1836482292	ここに汽車は止まらないよ。あきらめな！
354349021	デヴィットを怒らせるわよ...
901409971	あんた招待されてないみたいだね
54236550	ここは私有地よ！
1553926137	お客の邪魔をするつもり？
2029206561	出てきな... フランクがお待ちかねだよ...
779333142	フランクが来るって言ってたわ
963638381	あたしは戦わずにやられたりしないよ！
1172043448	出てきな... フランクが会いたいってさ...
475701054	ひょっとしてこのやぶの中に...
263080542	茂みの中に隠れてるの...？
1836673666	まさか、そこにはいないわよね！
1491255581	葉がかすれる音がしたような？
525330023	あの茂み、動かなかった？
1513448789	そこから引きずり出してやるよ
1474791609	そこにいるんだね...
893764618	そこにいるのは分かってるよ！
1492305414	まさかこの中へ？
2102207124	入っていい？
831841175	ひょっとして... この中に？
1442960160	暖かくて快適な場所に隠れてるってわけ？！
378476087	ここなら丁度いい隠れ場所になりそう...
1668953123	こんなとこまで探されるとは思ってなかった？
35357383	くっ... イライラさせてくれるね...
1413591519	もっと、マシな仕事があるわ
1999014576	何もなし... くそっ
1659373676	もういなくなったみたいね
548845493	遊びに付き合う気分じゃないの...
1964248036	いいわ、そっちの勝ちよ。今回はね...
529070869	弾は次回のために取っておいてあげるよ
124655095	もういいわ。関係ないし
153534345	持ち場に戻ったほうがいいね
799844223	くそっ... 見失ったわ
792565262	時間の無駄だね...
111114383	ビビってんの？ なら、向こう行ってろよ！
748899062	もっと男らしくなってから戻ってきな
1396987210	ここには誰もいないよ
355815322	ああ、退屈になってきたわ
641021955	考えてみたら... あたしに関係ないよね？
676376728	今回はあたしの勝ちね
890907453	地獄に落ちな... あたしはもう行く
575676729	もう、この仕事最悪！
1540844343	もう行くよ。バカバカしい
340184824	敵はいなくなったみたいだね
1031427190	ちょっと遠いわね
1847475966	まあ、あたしはここに残るよ
1734049054	歩く気分じゃないわよ
758232536	あたしは外にいるから
2099038314	今はあそこには入れない
954929287	あそこには今は入れないわ
1687693194	今は歩く気分じゃないわ
580718874	まだ仕事がたくさんあるから
243326058	あたしはこっちに残るから
2060638451	考えてみたら... あたしに関係ないよね？
173467511	ああ、面倒くさいからいいわ
979385948	そこまで給料はもらってないわよ
473034729	おーーい？ まだその辺にいるの？
1132532949	何か気に障ることあったなら、謝るから
1064448566	どうしたっての？ あたしから隠れるなんて...
1822116172	ううん... 犬でも見に行ったのかな？
1763957788	そのうち戻ってくるでしょ
1524028109	別にいいよ、好きにしな
1214802687	ずっとここにいたの？！
1462209778	ねえ、心配してたんだよ
2041502425	そこにいたの！ いきなりいなくならないでよ！
549996112	そんな！
68296730	最悪の日だね...
623484324	くそっ！ これ以上最悪なことってある？！
21339042	なんてこと！
737086831	これはマズい感じだね！
1825753320	遅かったわ...
1113146002	なんで突然あんなことに？
1993530896	この事故は何か臭うわね...
543087491	なんで... よりによってこんな時にこんな事
1858013314	まさか...
922922847	ここじゃ何もできないわ
450873545	片付けさせられる前に出てったほうがいいね
293736966	どうしようもないわ。戻らないと
1513177208	メチャクチャね...
424528151	こんな仕事、給料に見合ってないわよ...
289444806	まあ、あたしの知ったことじゃないし
2143908574	嫌な感じね。誰かがうろついてるみたい
247139717	くそっ、こんな目には遭いたくたいわね
716647305	オハラの連中め、罠を仕掛けやがったわね
1231408022	...
776539660	...
1634478446	...
1639375325	...
966368762	...目を休めてただけなのに！
1077359445	...や、やめてよ！ 起きてるから！
947253814	...はあ... 誰なの？
378069037	...うるさいよ、クソども！
1662688952	...
1324379934	...
689479100	...
1846190201	...
1186660601	...
1038154253	...
2133241979	...
1335411469	...
1004693319	...
258975415	...
528917574	...
517924339	...
1080043453	...
101166473	...
512618479	...
171745174	うう... 頭が
1709249544	何があったの？
1748403925	痛た...
1288199806	コブが残っちゃうわ...
1342502809	痛た...
286211478	はあ？
858553477	あっちに...
1486810442	なんだったの？
269614348	何かが...
1906324819	何かあるの...？
1973827583	うーん...
1238418971	絶対見えたわ...
716723162	今度は何？
581258694	待って、あれは...？
1980480352	あれって...？
612377850	あっ！
1751084122	嘘でしょ？
771675597	あら... 可愛いわね...
155901563	あらあら... 野良猫かしら？
1691873690	あら、子猫ちゃん。どこから来たの？
1323032519	わっ！ ...びっくりさせないでよ、もう！
422054155	ああ... もうちょっといてくれてもいいじゃない？
21919508	元気でね！ 犬にやられないように気をつけなさい
911945144	バイバイ、子猫ちゃん
2008514698	...くそったれども！
2070646966	...後悔させてやるよ！
1617750218	...なんて下衆な作戦なの、卑怯者！
493708682	...
1177863073	...
193681836	...
136319260	おかしな... ささやき声...
1295884635	ふらふらする...
1882533400	誰が話してるの...？
744601751	目まいが...
1762080388	頭の中にささやき声？
139051152	おかしな感じがするわ...
1151434997	言われるままに...
1665590860	ヘヘ... あたしに何をして欲しいの？
1516466982	任務... 始めるわ...
1320782196	はあ... 誰がいるの？
169311397	ああ... あんたなの...
1556629236	あんた... 仲間なの？
1431941238	お気に入りよ
2037903510	なんでもできるうぅ...
2054549995	前からやりたかったのよ...
1625854207	ヘヘ... 得意なのよ
838461584	真っ直ぐに撃てないけど... 気にしないで
1502776408	オーケー！
760668215	もちろん
1279280042	うんうん
2090832793	りょーかい
774719861	今行くよ
2092235891	ならそれで
1744070415	やるわ
602788985	すぐにやるよ
573873862	その通りね
1864138381	本当にやらないと
1629262062	わからないわ...
1563645213	いや...
767507631	それはできないわ...
19156130	やめとく
1726858841	無理そうだわ...
1105853897	こんなふうに？
1510286891	これでよし...
53308589	こんな感じ？
77441603	分かったわ
1605726962	ああ... 今日は手がかじかむわ...
541789997	しっかり... しっかり...
326576794	狙いを... 定めて...
1470070800	少しだけ... ちょっとだけ撃って
1789015534	そこ... そこ... 大人しく！
1457969274	動かないで... お願いだから...
214939415	...
1440215797	...
2015590945	...
651977718	...
1671377371	はあ？ 気絶してたの？
721971	えっ、待って... なんでこんなとこに？
1096803553	ふあ？ あたし、ここで何してたの？
1146240195	ああ... 頭が。ここで何があったの？
1356407361	狩りの始まりよ
1402749410	逃げられる前に奴らを見つけて！
930510579	遠くまでは逃がさないよ。散開して！
636774531	よし、絶対に捕まえて！
1394194207	追い詰めるよ！ 隅々まで探して！
850030295	一人残らず見つけてやるからね！
844741391	オーケー、みんな！ 今度こそ捕まえるよ！
1190724277	ごまかされないよ。狩り尽くしてやれ！
622448319	ちょっと前までここにいたんだ。遠くには行ってないはずだよ！
275848141	手分けするよ！ 奴らを捕まえて！
2128860172	探し続けて！ 絶対に見つのよ！
690966405	いつまでも隠れられないよ。隅々まで探して！
1954485090	囲んだよ、出てきな！
1757339498	隅から隅まで探して！
324630781	多勢に無勢だ！ あきらめな！
1030965119	あきらめな、腰抜け！ こっちが有利なんだよ！
1811260869	いたわよ！予想通り！
2074334905	遠くには行ってないはず。探し続けて！
584128661	ちょっと！ 逃がすわけにはいかないよ
773253327	いつでも撃てるようにしときな。ここにいるよ！
591010557	ここにいるのは間違いないわ。探し続けて
316939228	その調子よ！ すぐに捕まえられるわ！
1545641688	もう忘れな。捕まえるのは今度にしよう
541047470	捜査は終わりだ。もうどっか遠くに行っちまったわよ
1977821627	ちっ... ダメだね。戻ろう
1111021564	遅すぎたね... もうどこかに行っちまったよ
1074666368	お疲れ、みんな... 奴らは追い払ったね
1782283089	見つからないね... ひとまず撤収しよう
621130926	これ以上は時間の無駄だね。戻ろう、みんな
1151332604	時間がかかりすぎだよ！ まだ仕事があるのよ！
1478727885	奴ら逃げたね。こっちが追い払っちまった...
319944193	奴らはもう戻って来ないわね。お疲れさま
440169159	せっかくだけど、お嬢さん。あんた、あたしのタイプじゃないわ
1319030304	客引きなら、他のとこでやりな！
1704614934	ちょっと必死すぎない？
1981616206	ちょっと、もっと真面目にやりなさいよ
306702713	持ち場は離れられないのよ、だからね...
2087661599	悪いけど、お嬢ちゃん、ひげでも生やしてから出直してきな
503081441	今日はやめとくわ
103687019	悪いけど、そんな気分じゃないの
936252275	ラッキーな野郎だね
1493741192	あんたにはもったいない相手だね！
1569485127	はいはい、楽しんできて...
937947480	ねえ、お嬢さん、その男はお勧めしないよ。信じなさいって
543237631	やめときなって
379951664	あんたとなら一日中話してられるぜ
1502583674	その女にだまされないで
1736294830	はい？
1752780677	あたしですか？
1852590586	はい、ボス？
613753461	あたしですか、ボス？
648156018	もちろんです
355452095	了解、ボス
1462931374	かしこまりました
1993383671	いいですよ、ボス
1412084574	はい、ボス
713525309	ありがとうございます
45310249	その言葉、覚えときます
307941249	くそっ、嫌な野郎ね...
1219650760	くそ、害獣ども
494481073	馬鹿な女... こんなとこで人生を無駄にして
1313845231	げっ... ブーツに穴が開いてるわ
1448544098	今にも... 何か起こりそうな気が... しないか...
1187644815	うーん... 昇給してもらえるのかしら...？
336705905	ああ... まだ時間じゃないの？
76388864	静かね...
371610767	うーん... あのいい男たちはどこで働いてるのかしら
244543861	痛た... ケツが痛いわ...
909080414	後で熱いお風呂にゆっくり入りたいわ
536500147	...
951235584	...
298658154	...
933788749	...
197621312	...
277092472	...
1747978225	...
253312710	...
1692263038	...
1955342147	...
1340414431	乾杯！
1937391094	さあ、ぐいっと一杯！
169360161	飲み干して！
173424520	酔い潰れるまで飲んで！
361402352	フランクがあんなに上機嫌だと、不安になるわね...
160221383	暑くて死にそうだわ
1973442478	あたしにもビッグ・アン並の根性があれば
2031957503	取り分で何を買おうかしら...
963939856	ああ... ここには百姓しかいないのね
1958851301	遊郭は面白そうね
1642252753	あのドレスはいくらするのかしら...
720184568	ケーキが美味しそうだわ...
249329509	おめでたい日を台無しにするなんて、悪者どもめ
232063672	もう奴らは捕まったの？
1332015414	泥と雨... 町が懐かしいわね
1500288334	ふん... こんな牧場だと仕事も多いわね
1052794719	凍傷でつま先が死んじゃいそうよ
1633331465	手がかじかんで、まともに撃てないわ...
1608287012	目を光らせとかないと
1322282685	フランクがキレてるわ
468820244	ようやく、何かが起こりそうね
457561374	奴ら、まだ近くにいるのかしら...
1497419997	魔女め、気色が悪いわ
1616442860	またあの猫に会えるかしらね
2100590949	ああ... 大都会...
912066454	ふふふ... あたしもいいダンサーになれるよ...
605131499	アリゲーターが大人しくしてるといいけど
1264991297	うげ... また沼地のハエね！
2115139982	犬どもが落ち着かないね
1154348555	嫌な雨だわ...
114624442	新入りは好きになれないわ
1034866284	ああ、もうこの暑さ...
261152642	ここはきっと世界の果てに違いないわ...
366975255	奴らを捕まえてやるわ
1855840901	ふうっ、なんて暑さなの
1491161968	ようやく昇給ね
1913170394	そもそもフランクは嫌いだったし
142423906	フランクは礼拝所で何をしてるの？
1930113584	故郷を思い出すわ
575734296	調子はどう？
1519935307	いつも通りよ
704699572	やっ
345234162	どうも
